,x,y,w,h,score,match
53,85,1880,38,64,0.80430627,12_20_2022 LG 282 copy.jpg
30,122,1802,68,44,0.80938935,left_back_bent.jpg
47,128,1751,48,40,0.78112805,03_18_2023 LG 282 copy.jpg
28,163,1675,68,44,0.8429827,left_back_bent.jpg
31,169,1863,68,44,0.76705563,left_back_bent.jpg
25,234,1538,68,44,0.75684994,left_back_bent.jpg
29,252,1717,68,44,0.7812426,left_back_bent.jpg
23,276,1443,68,44,0.7642826,left_back_bent.jpg
27,284,1627,68,44,0.78005975,left_back_bent.jpg
21,292,1403,68,44,0.79966855,left_back_bent.jpg
20,309,1359,68,44,0.8272822,left_back_bent.jpg
26,342,1541,68,44,0.77928483,left_back_bent.jpg
18,345,1296,68,44,0.80964863,left_back_bent.jpg
46,353,1244,48,40,0.76747596,03_18_2023 LG 282 copy.jpg
22,407,1410,68,44,0.7612067,left_back_bent.jpg
17,414,1177,68,44,0.79265016,left_back_bent.jpg
19,427,1357,68,44,0.76043594,left_back_bent.jpg
14,462,1057,68,44,0.7772865,left_back_bent.jpg
13,491,1006,68,44,0.7827635,left_back_bent.jpg
11,533,942,68,44,0.7827678,left_back_bent.jpg
16,545,1110,68,44,0.79838955,left_back_bent.jpg
10,553,901,68,44,0.8233495,left_back_bent.jpg
8,577,853,68,44,0.8004052,left_back_bent.jpg
12,611,996,68,44,0.7835085,left_back_bent.jpg
9,653,884,68,44,0.8296159,left_back_bent.jpg
5,655,714,68,44,0.8045967,left_back_bent.jpg
7,667,773,68,44,0.7896153,left_back_bent.jpg
3,758,589,68,44,0.7820949,left_back_bent.jpg
2,812,525,68,44,0.79411805,left_back_bent.jpg
0,894,412,68,44,0.80842054,left_back_bent.jpg
44,990,334,38,60,0.76013136,middle round.jpg
42,1093,309,38,60,0.79917765,middle round.jpg
39,1141,247,38,60,0.7877696,middle round.jpg
34,1178,393,36,35,0.7844374,round_light.jpg
33,1201,360,36,35,0.7703508,round_light.jpg
38,1232,236,38,60,0.86242735,middle round.jpg
40,1341,298,38,60,0.88194066,middle round.jpg
41,1390,306,38,60,0.8360159,middle round.jpg
43,1433,324,38,60,0.7747329,middle round.jpg
1,1612,421,68,44,0.8101123,left_back_bent.jpg
35,1708,574,36,35,0.76806235,round_light.jpg
51,1720,531,64,44,0.8043319,left_angled.jpg
4,1777,611,68,44,0.7910665,left_back_bent.jpg
50,1798,659,49,43,0.7512945,small_round.jpg
6,1855,754,68,44,0.87974906,left_back_bent.jpg
52,1924,865,64,44,0.7977094,left_angled.jpg
32,1961,943,53,48,0.7781551,top_left.jpg
36,1975,1007,36,35,0.78230655,round_light.jpg
15,2025,1070,68,44,0.7914171,left_back_bent.jpg
45,2120,1268,38,60,0.8445978,middle round.jpg
24,2197,1456,68,44,0.871902,left_back_bent.jpg
37,2265,1733,36,35,0.79992896,round_light.jpg
48,2348,1826,48,40,0.7780585,03_18_2023 LG 282 copy.jpg
49,2365,1868,48,40,0.79196966,03_18_2023 LG 282 copy.jpg
