,x,y,w,h,score,match
10,804,774,68,44,0.8696321,left_back_bent.jpg
7,812,686,68,44,0.8729423,left_back_bent.jpg
4,812,476,68,44,0.7996609,left_back_bent.jpg
8,818,727,68,44,0.84809005,left_back_bent.jpg
12,822,838,68,44,0.8305781,left_back_bent.jpg
67,844,351,48,40,0.8846535,03_18_2023 LG 282 copy.jpg
89,881,314,49,43,0.87552506,small_round.jpg
64,916,278,48,40,0.8337774,03_18_2023 LG 282 copy.jpg
30,971,234,36,35,0.8612354,round_light.jpg
29,1010,202,36,35,0.8294208,round_light.jpg
5,1019,528,68,44,0.7790553,left_back_bent.jpg
2,1028,349,68,44,0.82241875,left_back_bent.jpg
3,1031,434,68,44,0.8304461,left_back_bent.jpg
28,1062,180,36,35,0.76993096,round_light.jpg
46,1104,141,38,60,0.91360503,middle round.jpg
51,1109,197,38,60,0.7988541,middle round.jpg
43,1156,121,38,60,0.93237484,middle round.jpg
1,1170,284,68,44,0.80203176,left_back_bent.jpg
49,1188,167,38,60,0.8805645,middle round.jpg
87,1199,114,49,43,0.79455006,small_round.jpg
52,1230,244,38,60,0.7885311,middle round.jpg
27,1249,116,36,35,0.8038213,round_light.jpg
47,1260,151,38,60,0.8480221,middle round.jpg
42,1301,109,38,60,0.8965313,middle round.jpg
48,1354,166,38,60,0.8034872,middle round.jpg
44,1391,122,38,60,0.8794735,middle round.jpg
50,1403,182,38,60,0.754823,middle round.jpg
0,1442,213,68,44,0.7575337,left_back_bent.jpg
45,1444,139,38,60,0.90880483,middle round.jpg
53,1474,289,38,60,0.7800013,middle round.jpg
56,1523,437,38,60,0.8705132,middle round.jpg
88,1544,200,49,43,0.84507656,small_round.jpg
54,1557,330,38,60,0.75673544,middle round.jpg
31,1602,251,36,35,0.8186639,round_light.jpg
65,1631,279,48,40,0.8420685,03_18_2023 LG 282 copy.jpg
66,1668,313,48,40,0.8121409,03_18_2023 LG 282 copy.jpg
90,1704,347,49,43,0.79161245,small_round.jpg
103,1721,673,38,64,0.80052096,12_20_2022 LG 282 copy.jpg
55,1749,387,38,60,0.89247817,middle round.jpg
92,1776,433,49,43,0.8098968,small_round.jpg
13,1820,846,68,44,0.8518395,left_back_bent.jpg
11,1825,784,68,44,0.78860193,left_back_bent.jpg
26,1840,516,46,53,0.79461634,right_small_weird.jpg
32,1872,574,36,35,0.83257437,round_light.jpg
94,1918,639,49,43,0.8480677,small_round.jpg
102,1948,694,64,44,0.85223144,left_angled.jpg
58,1979,1051,38,60,0.754492,middle round.jpg
71,2003,806,48,40,0.84155613,03_18_2023 LG 282 copy.jpg
14,2060,906,68,44,0.8223613,left_back_bent.jpg
36,2125,1020,36,35,0.85870767,round_light.jpg
41,2129,1854,36,35,0.7950186,round_light.jpg
37,2164,1088,36,35,0.7847657,round_light.jpg
104,2177,1121,38,64,0.76601,12_20_2022 LG 282 copy.jpg
75,2215,1197,48,40,0.9072544,03_18_2023 LG 282 copy.jpg
59,2221,1438,38,60,0.78981286,middle round.jpg
76,2233,1235,48,40,0.8996445,03_18_2023 LG 282 copy.jpg
16,2243,1071,68,44,0.8733992,left_back_bent.jpg
38,2259,1276,36,35,0.89704794,round_light.jpg
79,2267,1307,48,40,0.8826488,03_18_2023 LG 282 copy.jpg
60,2269,1470,38,60,0.8034291,middle round.jpg
80,2283,1346,48,40,0.8993255,03_18_2023 LG 282 copy.jpg
81,2333,1451,48,40,0.9122945,03_18_2023 LG 282 copy.jpg
83,2350,1487,48,40,0.895358,03_18_2023 LG 282 copy.jpg
84,2383,1557,48,40,0.83302736,03_18_2023 LG 282 copy.jpg
85,2400,1596,48,40,0.826391,03_18_2023 LG 282 copy.jpg
86,2434,1677,48,40,0.80426306,03_18_2023 LG 282 copy.jpg
20,2456,1456,68,44,0.78101575,left_back_bent.jpg
22,2471,1556,68,44,0.7932752,left_back_bent.jpg
