,x,y,w,h,score,match
12,160,1811,68,44,0.8338355,left_back_bent.jpg
10,187,1752,68,44,0.8457832,left_back_bent.jpg
8,217,1664,68,44,0.8873418,left_back_bent.jpg
7,230,1594,68,44,0.8782017,left_back_bent.jpg
6,258,1521,68,44,0.88660216,left_back_bent.jpg
5,286,1449,68,44,0.86372775,left_back_bent.jpg
14,308,1379,53,48,0.8383598,top_left.jpg
4,334,1339,68,44,0.8266027,left_back_bent.jpg
3,364,1264,68,44,0.8599444,left_back_bent.jpg
42,383,1186,48,40,0.8226822,03_18_2023 LG 282 copy.jpg
2,411,1152,68,44,0.8215806,left_back_bent.jpg
39,438,1064,48,40,0.78312075,03_18_2023 LG 282 copy.jpg
37,458,1025,48,40,0.82450575,03_18_2023 LG 282 copy.jpg
35,475,985,48,40,0.8561,03_18_2023 LG 282 copy.jpg
53,500,937,49,43,0.82643217,small_round.jpg
34,538,855,48,40,0.81457907,03_18_2023 LG 282 copy.jpg
51,562,811,49,43,0.7949366,small_round.jpg
32,580,768,48,40,0.7507489,03_18_2023 LG 282 copy.jpg
0,637,685,68,44,0.7871794,left_back_bent.jpg
49,680,587,49,43,0.8150473,small_round.jpg
47,769,453,49,43,0.83675927,small_round.jpg
28,858,336,48,40,0.79735273,03_18_2023 LG 282 copy.jpg
27,939,260,48,40,0.8320439,03_18_2023 LG 282 copy.jpg
24,1035,196,38,60,0.85528696,middle round.jpg
23,1082,174,38,60,0.76424104,middle round.jpg
19,1162,205,36,35,0.7748544,round_light.jpg
26,1216,152,48,40,0.7602819,03_18_2023 LG 282 copy.jpg
18,1285,198,36,35,0.82408184,round_light.jpg
56,1315,148,38,64,0.8540174,12_20_2022 LG 282 copy.jpg
57,1363,157,38,64,0.8172791,12_20_2022 LG 282 copy.jpg
58,1418,173,38,64,0.8288911,12_20_2022 LG 282 copy.jpg
15,1514,232,46,53,0.7906478,right_small_weird.jpg
16,1608,302,46,53,0.78020746,right_small_weird.jpg
46,1641,343,49,43,0.8004247,small_round.jpg
17,1678,375,46,53,0.78748137,right_small_weird.jpg
25,1719,411,38,60,0.7556788,middle round.jpg
48,1748,460,49,43,0.80551773,small_round.jpg
29,1808,548,48,40,0.76453793,03_18_2023 LG 282 copy.jpg
20,1844,595,36,35,0.8362524,round_light.jpg
30,1888,671,48,40,0.897881,03_18_2023 LG 282 copy.jpg
31,1910,711,48,40,0.85822,03_18_2023 LG 282 copy.jpg
50,1937,746,49,43,0.8208163,small_round.jpg
1,1964,791,68,44,0.8459098,left_back_bent.jpg
33,1981,833,48,40,0.8034981,03_18_2023 LG 282 copy.jpg
55,2012,873,64,44,0.8254109,left_angled.jpg
52,2031,913,49,43,0.83315575,small_round.jpg
21,2059,959,36,35,0.76538885,round_light.jpg
36,2072,994,48,40,0.8540844,03_18_2023 LG 282 copy.jpg
38,2092,1035,48,40,0.8591405,03_18_2023 LG 282 copy.jpg
54,2115,1070,49,43,0.7674349,small_round.jpg
40,2131,1110,48,40,0.8660281,03_18_2023 LG 282 copy.jpg
41,2171,1182,48,40,0.90960485,03_18_2023 LG 282 copy.jpg
22,2199,1222,36,35,0.7838733,round_light.jpg
43,2222,1290,48,40,0.8194787,03_18_2023 LG 282 copy.jpg
44,2254,1362,48,40,0.8495314,03_18_2023 LG 282 copy.jpg
45,2290,1432,48,40,0.810117,03_18_2023 LG 282 copy.jpg
9,2426,1723,68,44,0.77499574,left_back_bent.jpg
11,2452,1794,68,44,0.8037335,left_back_bent.jpg
13,2465,1842,68,44,0.7630662,left_back_bent.jpg
