,x,y,w,h,score,match
25,711,657,53,48,0.8153778,top_left.jpg
58,741,524,48,40,0.8406411,03_18_2023 LG 282 copy.jpg
80,774,479,49,43,0.7746554,small_round.jpg
22,796,1900,68,44,0.75053996,left_back_bent.jpg
57,799,430,48,40,0.81200826,03_18_2023 LG 282 copy.jpg
1,860,463,68,44,0.8464582,left_back_bent.jpg
51,909,322,38,60,0.7974053,middle round.jpg
50,944,288,38,60,0.80579096,middle round.jpg
34,1036,265,36,35,0.77910733,round_light.jpg
47,1081,241,38,60,0.75292426,middle round.jpg
44,1121,228,38,60,0.8834076,middle round.jpg
42,1162,218,38,60,0.8721564,middle round.jpg
78,1175,110,49,43,0.7808197,small_round.jpg
39,1181,158,38,60,0.7821614,middle round.jpg
56,1219,132,48,40,0.7608546,03_18_2023 LG 282 copy.jpg
40,1240,199,38,60,0.85106915,middle round.jpg
37,1272,147,38,60,0.8055165,middle round.jpg
41,1297,200,38,60,0.81339437,middle round.jpg
79,1304,110,49,43,0.7598516,small_round.jpg
43,1358,221,38,60,0.7999168,middle round.jpg
38,1359,157,38,60,0.86749864,middle round.jpg
23,1367,103,53,48,0.8167949,top_left.jpg
24,1409,146,53,48,0.834385,top_left.jpg
45,1432,231,38,60,0.83812815,middle round.jpg
96,1460,177,38,64,0.78245217,12_20_2022 LG 282 copy.jpg
46,1467,238,38,60,0.82840747,middle round.jpg
48,1530,247,38,60,0.7718497,middle round.jpg
49,1622,279,38,60,0.79583174,middle round.jpg
0,1665,316,68,44,0.79330844,left_back_bent.jpg
83,1711,615,49,43,0.8642957,small_round.jpg
52,1724,390,38,60,0.8698405,middle round.jpg
53,1790,470,38,60,0.7897069,middle round.jpg
81,1876,599,49,43,0.7914346,small_round.jpg
93,1908,641,64,44,0.7734672,left_angled.jpg
3,1970,758,68,44,0.79747206,left_back_bent.jpg
97,2008,838,38,64,0.80850405,12_20_2022 LG 282 copy.jpg
94,2042,887,64,44,0.7741664,left_angled.jpg
98,2076,964,38,64,0.80859023,12_20_2022 LG 282 copy.jpg
88,2116,1049,49,43,0.8192487,small_round.jpg
35,2133,902,36,35,0.7685649,round_light.jpg
89,2138,1088,49,43,0.78895104,small_round.jpg
65,2167,1164,48,40,0.79078376,03_18_2023 LG 282 copy.jpg
87,2183,1038,49,43,0.8127562,small_round.jpg
12,2198,1129,68,44,0.790892,left_back_bent.jpg
67,2209,1236,48,40,0.8642343,03_18_2023 LG 282 copy.jpg
92,2228,1271,49,43,0.8098432,small_round.jpg
68,2255,1344,48,40,0.9025199,03_18_2023 LG 282 copy.jpg
69,2269,1382,48,40,0.8369964,03_18_2023 LG 282 copy.jpg
8,2273,1037,68,44,0.7870897,left_back_bent.jpg
70,2285,1418,48,40,0.8372478,03_18_2023 LG 282 copy.jpg
14,2316,1180,68,44,0.78553724,left_back_bent.jpg
71,2329,1526,48,40,0.8305686,03_18_2023 LG 282 copy.jpg
17,2343,1348,68,44,0.76237816,left_back_bent.jpg
16,2343,1236,68,44,0.8032484,left_back_bent.jpg
54,2364,1470,38,60,0.8042483,middle round.jpg
72,2366,1599,48,40,0.8198027,03_18_2023 LG 282 copy.jpg
73,2379,1639,48,40,0.79964375,03_18_2023 LG 282 copy.jpg
18,2391,1396,68,44,0.79659,left_back_bent.jpg
74,2397,1676,48,40,0.8034457,03_18_2023 LG 282 copy.jpg
75,2414,1719,48,40,0.77960885,03_18_2023 LG 282 copy.jpg
19,2424,1555,68,44,0.8120387,left_back_bent.jpg
76,2430,1760,48,40,0.81160533,03_18_2023 LG 282 copy.jpg
77,2462,1867,48,40,0.7812697,03_18_2023 LG 282 copy.jpg
20,2474,1628,68,44,0.7905621,left_back_bent.jpg
55,2553,1845,38,60,0.78073347,middle round.jpg
