,x,y,w,h,score,match
65,149,1766,38,64,0.7716919,12_20_2022 LG 282 copy.jpg
64,171,1707,38,64,0.85007495,12_20_2022 LG 282 copy.jpg
47,183,1669,48,40,0.8682676,03_18_2023 LG 282 copy.jpg
30,202,1849,38,60,0.76152515,middle round.jpg
63,220,1582,38,64,0.828379,12_20_2022 LG 282 copy.jpg
9,254,1541,68,44,0.8551583,left_back_bent.jpg
13,265,1478,53,48,0.84743166,top_left.jpg
10,275,1699,68,44,0.8234972,left_back_bent.jpg
61,293,1408,49,43,0.7896273,small_round.jpg
12,324,1341,53,48,0.8465978,top_left.jpg
59,358,1264,49,43,0.80980694,small_round.jpg
11,390,1197,53,48,0.8717093,top_left.jpg
62,415,1154,64,44,0.7996721,left_angled.jpg
6,482,1044,68,44,0.7836973,left_back_bent.jpg
5,495,1003,68,44,0.8197569,left_back_bent.jpg
4,506,962,68,44,0.84170777,left_back_bent.jpg
3,598,860,68,44,0.81515855,left_back_bent.jpg
2,655,744,68,44,0.75068086,left_back_bent.jpg
1,692,620,68,44,0.7659818,left_back_bent.jpg
29,924,281,38,60,0.75892264,middle round.jpg
27,1131,182,38,60,0.8491934,middle round.jpg
16,1257,563,36,35,0.76525,round_light.jpg
24,1262,157,38,60,0.8525784,middle round.jpg
21,1282,103,38,60,0.8288425,middle round.jpg
25,1336,157,38,60,0.8411683,middle round.jpg
28,1433,235,38,60,0.8506062,middle round.jpg
26,1435,171,38,60,0.7935511,middle round.jpg
22,1474,137,38,60,0.76004946,middle round.jpg
23,1519,155,38,60,0.7708182,middle round.jpg
15,1606,346,36,35,0.7930523,round_light.jpg
14,1670,343,36,35,0.7502978,round_light.jpg
51,1734,345,49,43,0.82510155,small_round.jpg
52,1768,384,49,43,0.82575625,small_round.jpg
31,1799,425,48,40,0.84084564,03_18_2023 LG 282 copy.jpg
53,1832,467,49,43,0.8293638,small_round.jpg
0,1868,518,68,44,0.7559373,left_back_bent.jpg
17,1902,563,36,35,0.8244896,round_light.jpg
32,1913,596,48,40,0.784645,03_18_2023 LG 282 copy.jpg
19,1969,668,36,35,0.81559086,round_light.jpg
18,1976,616,36,35,0.7574589,round_light.jpg
54,1984,710,49,43,0.8100689,small_round.jpg
55,2005,750,49,43,0.83114856,small_round.jpg
56,2055,836,49,43,0.82370365,small_round.jpg
57,2077,878,49,43,0.7962218,small_round.jpg
58,2098,919,49,43,0.8253592,small_round.jpg
33,2117,959,48,40,0.8718184,03_18_2023 LG 282 copy.jpg
34,2159,1039,48,40,0.92339414,03_18_2023 LG 282 copy.jpg
35,2176,1075,48,40,0.884648,03_18_2023 LG 282 copy.jpg
36,2193,1111,48,40,0.89484584,03_18_2023 LG 282 copy.jpg
37,2215,1146,48,40,0.9163303,03_18_2023 LG 282 copy.jpg
38,2234,1184,48,40,0.9230338,03_18_2023 LG 282 copy.jpg
39,2251,1220,48,40,0.9229077,03_18_2023 LG 282 copy.jpg
40,2282,1292,48,40,0.9208081,03_18_2023 LG 282 copy.jpg
41,2301,1327,48,40,0.9002717,03_18_2023 LG 282 copy.jpg
60,2319,1362,49,43,0.76161367,small_round.jpg
42,2347,1434,48,40,0.9375745,03_18_2023 LG 282 copy.jpg
43,2361,1470,48,40,0.93038785,03_18_2023 LG 282 copy.jpg
44,2415,1579,48,40,0.95938015,03_18_2023 LG 282 copy.jpg
45,2431,1619,48,40,0.9350112,03_18_2023 LG 282 copy.jpg
46,2448,1660,48,40,0.9523084,03_18_2023 LG 282 copy.jpg
7,2454,1412,68,44,0.8249693,left_back_bent.jpg
48,2465,1704,48,40,0.96324986,03_18_2023 LG 282 copy.jpg
8,2480,1499,68,44,0.7507514,left_back_bent.jpg
49,2484,1754,48,40,0.9368171,03_18_2023 LG 282 copy.jpg
20,2489,1553,36,35,0.7513614,round_light.jpg
50,2499,1809,48,40,0.8049142,03_18_2023 LG 282 copy.jpg
