,x,y,w,h,score,match
47,149,1885,49,43,0.8228555,small_round.jpg
26,164,1821,53,48,0.8186632,top_left.jpg
25,181,1773,53,48,0.8380953,top_left.jpg
24,228,1648,53,48,0.8217171,top_left.jpg
23,255,1582,53,48,0.8149707,top_left.jpg
19,275,1688,68,44,0.78350705,left_back_bent.jpg
22,276,1540,53,48,0.86426574,top_left.jpg
46,297,1471,48,40,0.76642346,03_18_2023 LG 282 copy.jpg
16,339,1402,68,44,0.8318598,left_back_bent.jpg
14,370,1333,68,44,0.7977122,left_back_bent.jpg
18,384,1486,68,44,0.7536689,left_back_bent.jpg
45,394,1253,48,40,0.8190242,03_18_2023 LG 282 copy.jpg
17,402,1435,68,44,0.75313514,left_back_bent.jpg
44,427,1180,48,40,0.799632,03_18_2023 LG 282 copy.jpg
15,445,1339,68,44,0.78201205,left_back_bent.jpg
43,469,1100,48,40,0.75791687,03_18_2023 LG 282 copy.jpg
2,472,433,68,44,0.75588554,left_back_bent.jpg
29,494,1062,44,44,0.80114424,12_20_2022 LG 282 copy 2.jpg
12,496,1227,68,44,0.7612182,left_back_bent.jpg
42,508,1023,48,40,0.8581806,03_18_2023 LG 282 copy.jpg
28,556,940,44,44,0.7892238,12_20_2022 LG 282 copy 2.jpg
41,573,896,48,40,0.8318539,03_18_2023 LG 282 copy.jpg
40,594,855,48,40,0.86842895,03_18_2023 LG 282 copy.jpg
10,596,1094,68,44,0.76535606,left_back_bent.jpg
39,617,812,48,40,0.7984836,03_18_2023 LG 282 copy.jpg
8,618,961,68,44,0.77166575,left_back_bent.jpg
38,641,768,48,40,0.774549,03_18_2023 LG 282 copy.jpg
7,646,919,68,44,0.7636612,left_back_bent.jpg
37,667,722,48,40,0.8208947,03_18_2023 LG 282 copy.jpg
5,702,683,68,44,0.84294546,left_back_bent.jpg
36,744,592,48,40,0.8156461,03_18_2023 LG 282 copy.jpg
35,772,551,48,40,0.77525425,03_18_2023 LG 282 copy.jpg
34,802,506,48,40,0.820151,03_18_2023 LG 282 copy.jpg
33,837,460,48,40,0.80249465,03_18_2023 LG 282 copy.jpg
4,848,579,68,44,0.78020155,left_back_bent.jpg
3,893,438,68,44,0.76929367,left_back_bent.jpg
1,949,353,68,44,0.7908341,left_back_bent.jpg
32,1016,274,48,40,0.8226762,03_18_2023 LG 282 copy.jpg
0,1181,215,68,44,0.77766156,left_back_bent.jpg
31,1263,169,38,60,0.8681853,middle round.jpg
27,1304,180,44,44,0.76585346,12_20_2022 LG 282 copy 2.jpg
30,1606,276,36,35,0.8179775,round_light.jpg
50,2001,783,38,64,0.75804394,12_20_2022 LG 282 copy.jpg
6,2071,917,68,44,0.78412026,left_back_bent.jpg
48,2115,997,64,44,0.76158583,left_angled.jpg
9,2129,1047,68,44,0.8754198,left_back_bent.jpg
11,2204,1198,68,44,0.83242124,left_back_bent.jpg
13,2257,1307,68,44,0.795163,left_back_bent.jpg
49,2286,1375,64,44,0.8303448,left_angled.jpg
20,2423,1696,68,44,0.7600579,left_back_bent.jpg
21,2490,1878,68,44,0.802663,left_back_bent.jpg
