,x,y,w,h,score,match
1,170,1540,53,48,0.78771013,top_left.jpg
34,178,1503,48,40,0.78364855,03_18_2023 LG 282 copy.jpg
0,214,1431,53,48,0.7960292,top_left.jpg
53,243,1360,49,43,0.83685,small_round.jpg
52,261,1322,49,43,0.8454658,small_round.jpg
30,289,1252,48,40,0.8664236,03_18_2023 LG 282 copy.jpg
29,307,1216,48,40,0.8613728,03_18_2023 LG 282 copy.jpg
28,324,1178,48,40,0.8432033,03_18_2023 LG 282 copy.jpg
25,356,1104,48,40,0.8729914,03_18_2023 LG 282 copy.jpg
23,374,1064,48,40,0.81388754,03_18_2023 LG 282 copy.jpg
21,415,988,48,40,0.84515643,03_18_2023 LG 282 copy.jpg
3,437,947,44,44,0.8118601,12_20_2022 LG 282 copy 2.jpg
19,470,865,48,40,0.80778843,03_18_2023 LG 282 copy.jpg
18,494,821,48,40,0.89986753,03_18_2023 LG 282 copy.jpg
17,516,777,48,40,0.89843994,03_18_2023 LG 282 copy.jpg
16,541,734,48,40,0.83317846,03_18_2023 LG 282 copy.jpg
14,562,691,48,40,0.806255,03_18_2023 LG 282 copy.jpg
48,588,647,49,43,0.75053626,small_round.jpg
11,669,509,38,60,0.79960114,middle round.jpg
45,718,425,49,43,0.8532418,small_round.jpg
43,751,382,49,43,0.8287706,small_round.jpg
40,814,293,49,43,0.8082143,small_round.jpg
7,923,200,36,35,0.76247054,round_light.jpg
12,966,145,48,40,0.82142717,03_18_2023 LG 282 copy.jpg
10,1013,108,38,60,0.7882533,middle round.jpg
57,1158,45,38,64,0.8749352,12_20_2022 LG 282 copy.jpg
56,1211,37,38,64,0.851979,12_20_2022 LG 282 copy.jpg
55,1299,36,38,64,0.8961252,12_20_2022 LG 282 copy.jpg
58,1348,45,38,64,0.8886017,12_20_2022 LG 282 copy.jpg
9,1387,773,36,35,0.7673229,round_light.jpg
59,1455,73,38,64,0.8337346,12_20_2022 LG 282 copy.jpg
4,1471,5,36,35,0.84809875,round_light.jpg
60,1502,93,38,64,0.7885812,12_20_2022 LG 282 copy.jpg
5,1557,144,36,35,0.8816718,round_light.jpg
6,1608,189,36,35,0.8525736,round_light.jpg
8,1652,218,36,35,0.8118497,round_light.jpg
39,1676,254,49,43,0.8189596,small_round.jpg
41,1710,293,49,43,0.8188557,small_round.jpg
42,1776,376,49,43,0.8566674,small_round.jpg
44,1805,420,49,43,0.85144097,small_round.jpg
46,1861,509,49,43,0.8467758,small_round.jpg
15,1888,695,48,40,0.8293327,03_18_2023 LG 282 copy.jpg
47,1908,591,49,43,0.8317538,small_round.jpg
13,1925,633,48,40,0.86830705,03_18_2023 LG 282 copy.jpg
49,1973,709,49,43,0.77280825,small_round.jpg
50,2082,926,49,43,0.86807686,small_round.jpg
20,2099,968,48,40,0.87799895,03_18_2023 LG 282 copy.jpg
22,2136,1044,48,40,0.863869,03_18_2023 LG 282 copy.jpg
24,2154,1081,48,40,0.8863751,03_18_2023 LG 282 copy.jpg
26,2172,1118,48,40,0.92025876,03_18_2023 LG 282 copy.jpg
27,2192,1155,48,40,0.91357356,03_18_2023 LG 282 copy.jpg
31,2255,1301,48,40,0.75483114,03_18_2023 LG 282 copy.jpg
32,2283,1376,48,40,0.82950103,03_18_2023 LG 282 copy.jpg
51,2304,1264,49,43,0.7522097,small_round.jpg
33,2312,1448,48,40,0.855269,03_18_2023 LG 282 copy.jpg
35,2351,1521,48,40,0.8414005,03_18_2023 LG 282 copy.jpg
36,2364,1559,48,40,0.7910682,03_18_2023 LG 282 copy.jpg
37,2395,1642,48,40,0.87229985,03_18_2023 LG 282 copy.jpg
38,2414,1686,48,40,0.76077574,03_18_2023 LG 282 copy.jpg
54,2433,1741,49,43,0.7853509,small_round.jpg
2,2446,1796,53,48,0.8253462,top_left.jpg
