,x,y,w,h,score,match
48,139,1856,49,43,0.7954397,small_round.jpg
11,153,1789,53,48,0.82438993,top_left.jpg
8,186,1700,68,44,0.81295335,left_back_bent.jpg
7,200,1655,68,44,0.8883387,left_back_bent.jpg
9,217,1754,68,44,0.78432006,left_back_bent.jpg
6,290,1442,68,44,0.8736903,left_back_bent.jpg
4,319,1333,68,44,0.8614226,left_back_bent.jpg
5,320,1376,68,44,0.8476876,left_back_bent.jpg
3,338,1293,68,44,0.91010356,left_back_bent.jpg
2,365,1233,68,44,0.83437556,left_back_bent.jpg
1,406,1146,68,44,0.8089786,left_back_bent.jpg
45,425,1092,49,43,0.8636954,small_round.jpg
29,497,936,38,60,0.83069617,middle round.jpg
0,514,901,68,44,0.8527793,left_back_bent.jpg
34,577,767,48,40,0.808828,03_18_2023 LG 282 copy.jpg
17,652,636,36,35,0.81153244,round_light.jpg
42,692,545,49,43,0.76158786,small_round.jpg
16,723,627,36,35,0.8524465,round_light.jpg
41,753,453,49,43,0.76670325,small_round.jpg
40,782,412,49,43,0.8141563,small_round.jpg
52,916,256,38,64,0.8497523,12_20_2022 LG 282 copy.jpg
31,961,217,48,40,0.8751077,03_18_2023 LG 282 copy.jpg
27,1009,182,38,60,0.8604318,middle round.jpg
24,1099,138,38,60,0.7756831,middle round.jpg
23,1200,113,38,60,0.90492696,middle round.jpg
12,1240,110,46,53,0.8094275,right_small_weird.jpg
25,1266,159,38,60,0.83367646,middle round.jpg
50,1292,108,38,64,0.8515871,12_20_2022 LG 282 copy.jpg
26,1346,169,38,60,0.8292414,middle round.jpg
51,1382,126,38,64,0.8238443,12_20_2022 LG 282 copy.jpg
38,1481,174,49,43,0.80675435,small_round.jpg
49,1542,205,64,44,0.7625648,left_angled.jpg
13,1589,241,46,53,0.8632926,right_small_weird.jpg
39,1625,281,49,43,0.83467305,small_round.jpg
28,1678,398,38,60,0.8372744,middle round.jpg
14,1678,322,36,35,0.8341564,round_light.jpg
32,1691,352,48,40,0.82750195,03_18_2023 LG 282 copy.jpg
33,1790,482,48,40,0.80610335,03_18_2023 LG 282 copy.jpg
43,1850,563,49,43,0.80966026,small_round.jpg
15,1884,612,36,35,0.8920193,round_light.jpg
44,1922,687,49,43,0.8192042,small_round.jpg
10,1974,1899,68,44,0.7600971,left_back_bent.jpg
18,2012,860,36,35,0.8882778,round_light.jpg
19,2054,941,36,35,0.8873435,round_light.jpg
20,2094,1025,36,35,0.7639658,round_light.jpg
46,2143,1122,49,43,0.7702622,small_round.jpg
35,2174,1161,48,40,0.8032934,03_18_2023 LG 282 copy.jpg
21,2188,1209,36,35,0.8386588,round_light.jpg
22,2232,1318,36,35,0.779518,round_light.jpg
36,2264,1380,48,40,0.8198225,03_18_2023 LG 282 copy.jpg
47,2347,1557,49,43,0.79500055,small_round.jpg
53,2379,1623,38,64,0.8335734,12_20_2022 LG 282 copy.jpg
37,2408,1717,48,40,0.8804419,03_18_2023 LG 282 copy.jpg
30,2460,1860,38,60,0.7605517,middle round.jpg
