,x,y,w,h,score,match
12,180,1844,36,35,0.8230214,round_light.jpg
72,227,1702,49,43,0.8260424,small_round.jpg
71,240,1662,49,43,0.8699876,small_round.jpg
70,268,1589,49,43,0.8344393,small_round.jpg
69,296,1519,49,43,0.85703313,small_round.jpg
73,304,1817,64,44,0.76701885,left_angled.jpg
55,321,1449,48,40,0.8989865,03_18_2023 LG 282 copy.jpg
53,351,1378,48,40,0.88954514,03_18_2023 LG 282 copy.jpg
52,367,1341,48,40,0.88956654,03_18_2023 LG 282 copy.jpg
50,384,1303,48,40,0.89966863,03_18_2023 LG 282 copy.jpg
14,384,1894,36,35,0.7723713,round_light.jpg
49,399,1266,48,40,0.9201515,03_18_2023 LG 282 copy.jpg
5,401,1516,68,44,0.75199586,left_back_bent.jpg
47,415,1230,48,40,0.92202276,03_18_2023 LG 282 copy.jpg
46,429,1192,48,40,0.9161867,03_18_2023 LG 282 copy.jpg
45,448,1154,48,40,0.93194324,03_18_2023 LG 282 copy.jpg
43,468,1113,48,40,0.9070179,03_18_2023 LG 282 copy.jpg
42,485,1070,48,40,0.896009,03_18_2023 LG 282 copy.jpg
11,511,1034,36,35,0.81349975,round_light.jpg
40,524,993,48,40,0.87636334,03_18_2023 LG 282 copy.jpg
39,545,946,48,40,0.8786058,03_18_2023 LG 282 copy.jpg
38,566,905,48,40,0.9191765,03_18_2023 LG 282 copy.jpg
37,586,863,48,40,0.8992247,03_18_2023 LG 282 copy.jpg
36,628,775,48,40,0.9007346,03_18_2023 LG 282 copy.jpg
35,652,724,48,40,0.8682988,03_18_2023 LG 282 copy.jpg
34,700,641,48,40,0.90017194,03_18_2023 LG 282 copy.jpg
32,726,595,48,40,0.85232884,03_18_2023 LG 282 copy.jpg
10,750,459,36,35,0.7563927,round_light.jpg
31,753,553,48,40,0.8203941,03_18_2023 LG 282 copy.jpg
30,815,459,48,40,0.85208184,03_18_2023 LG 282 copy.jpg
29,846,423,48,40,0.88070834,03_18_2023 LG 282 copy.jpg
66,882,374,49,43,0.79127663,small_round.jpg
28,946,320,48,40,0.90332955,03_18_2023 LG 282 copy.jpg
25,1031,242,48,40,0.85554487,03_18_2023 LG 282 copy.jpg
76,1083,203,38,64,0.8442508,12_20_2022 LG 282 copy.jpg
16,1183,170,38,60,0.8325464,middle round.jpg
74,1230,159,38,64,0.7704624,12_20_2022 LG 282 copy.jpg
24,1270,171,48,40,0.8569519,03_18_2023 LG 282 copy.jpg
15,1323,164,38,60,0.8642004,middle round.jpg
17,1372,171,38,60,0.84748197,middle round.jpg
18,1408,200,38,60,0.7515798,middle round.jpg
20,1453,265,38,60,0.7815696,middle round.jpg
75,1469,194,38,64,0.84765995,12_20_2022 LG 282 copy.jpg
6,1487,261,36,35,0.804301,round_light.jpg
19,1520,219,38,60,0.865595,middle round.jpg
8,1526,337,36,35,0.75171614,round_light.jpg
26,1565,259,48,40,0.88987994,03_18_2023 LG 282 copy.jpg
27,1614,305,48,40,0.8410918,03_18_2023 LG 282 copy.jpg
64,1656,324,49,43,0.82059294,small_round.jpg
65,1688,365,49,43,0.85490465,small_round.jpg
9,1692,438,36,35,0.7743963,round_light.jpg
21,1729,404,38,60,0.9015414,middle round.jpg
7,1733,314,36,35,0.8243402,round_light.jpg
22,1796,484,38,60,0.8779637,middle round.jpg
23,1829,532,38,60,0.849536,middle round.jpg
0,1870,565,68,44,0.8562228,left_back_bent.jpg
33,1872,618,48,40,0.88185513,03_18_2023 LG 282 copy.jpg
1,1932,655,68,44,0.7925157,left_back_bent.jpg
2,1964,752,68,44,0.81108004,left_back_bent.jpg
77,1994,809,38,64,0.84898734,12_20_2022 LG 282 copy.jpg
3,2109,1024,68,44,0.83139294,left_back_bent.jpg
41,2117,1066,48,40,0.77196485,03_18_2023 LG 282 copy.jpg
44,2156,1140,48,40,0.86747867,03_18_2023 LG 282 copy.jpg
4,2163,1094,68,44,0.8322018,left_back_bent.jpg
67,2180,1175,49,43,0.8352933,small_round.jpg
48,2213,1249,48,40,0.88028926,03_18_2023 LG 282 copy.jpg
51,2244,1323,48,40,0.87338364,03_18_2023 LG 282 copy.jpg
68,2268,1357,49,43,0.7813046,small_round.jpg
54,2294,1429,48,40,0.8595512,03_18_2023 LG 282 copy.jpg
56,2323,1502,48,40,0.84771603,03_18_2023 LG 282 copy.jpg
57,2356,1573,48,40,0.8371777,03_18_2023 LG 282 copy.jpg
58,2388,1647,48,40,0.87921953,03_18_2023 LG 282 copy.jpg
59,2406,1685,48,40,0.83410686,03_18_2023 LG 282 copy.jpg
60,2420,1725,48,40,0.9250782,03_18_2023 LG 282 copy.jpg
61,2440,1768,48,40,0.8734272,03_18_2023 LG 282 copy.jpg
62,2458,1816,48,40,0.88065106,03_18_2023 LG 282 copy.jpg
63,2473,1873,48,40,0.836071,03_18_2023 LG 282 copy.jpg
13,2532,1872,36,35,0.80519223,round_light.jpg
