,x,y,w,h,score,match
6,94,1818,68,44,0.7502948,left_back_bent.jpg
5,133,1676,68,44,0.78893703,left_back_bent.jpg
44,137,1627,48,40,0.8200184,03_18_2023 LG 282 copy.jpg
43,155,1583,48,40,0.8478933,03_18_2023 LG 282 copy.jpg
40,187,1508,48,40,0.8718515,03_18_2023 LG 282 copy.jpg
38,217,1437,48,40,0.855621,03_18_2023 LG 282 copy.jpg
36,263,1332,48,40,0.8069844,03_18_2023 LG 282 copy.jpg
3,309,1268,68,44,0.8225103,left_back_bent.jpg
4,313,1338,68,44,0.80403703,left_back_bent.jpg
2,342,1192,68,44,0.86431116,left_back_bent.jpg
10,358,1150,36,35,0.7647739,round_light.jpg
56,394,1078,49,43,0.770526,small_round.jpg
55,410,1039,49,43,0.86809736,small_round.jpg
28,426,1001,48,40,0.8490801,03_18_2023 LG 282 copy.jpg
66,449,962,64,44,0.77136225,left_angled.jpg
27,466,922,48,40,0.8390033,03_18_2023 LG 282 copy.jpg
65,490,884,64,44,0.7599534,left_angled.jpg
64,537,798,64,44,0.81655586,left_angled.jpg
63,564,758,64,44,0.81079596,left_angled.jpg
62,585,712,64,44,0.8352311,left_angled.jpg
61,607,672,64,44,0.86571914,left_angled.jpg
60,635,629,64,44,0.8143671,left_angled.jpg
1,661,587,68,44,0.8490312,left_back_bent.jpg
58,686,544,64,44,0.84660155,left_angled.jpg
57,743,458,64,44,0.87152904,left_angled.jpg
70,774,400,38,64,0.77504945,12_20_2022 LG 282 copy.jpg
0,813,462,68,44,0.7573189,left_back_bent.jpg
23,843,325,38,60,0.8120797,middle round.jpg
21,878,288,38,60,0.80630434,middle round.jpg
20,913,256,38,60,0.7866723,middle round.jpg
17,1045,153,38,60,0.81247157,middle round.jpg
16,1090,129,38,60,0.8711763,middle round.jpg
15,1136,108,38,60,0.88306624,middle round.jpg
13,1185,94,38,60,0.86521715,middle round.jpg
12,1279,89,38,60,0.8294268,middle round.jpg
14,1371,95,38,60,0.79380196,middle round.jpg
67,1416,103,38,64,0.7601312,12_20_2022 LG 282 copy.jpg
68,1466,123,38,64,0.85103595,12_20_2022 LG 282 copy.jpg
18,1513,153,38,60,0.861535,middle round.jpg
9,1578,191,36,35,0.7799135,round_light.jpg
19,1622,232,38,60,0.82901615,middle round.jpg
69,1654,263,38,64,0.8088937,12_20_2022 LG 282 copy.jpg
22,1688,302,38,60,0.8529686,middle round.jpg
24,1725,338,38,60,0.84522873,middle round.jpg
7,1757,375,53,48,0.86727244,top_left.jpg
49,1790,423,49,43,0.8265731,small_round.jpg
8,1823,459,53,48,0.82047284,top_left.jpg
50,1851,507,49,43,0.8606095,small_round.jpg
59,1879,553,64,44,0.8089304,left_angled.jpg
51,1902,593,49,43,0.86156666,small_round.jpg
26,1943,675,48,40,0.82633454,03_18_2023 LG 282 copy.jpg
52,1989,752,49,43,0.83105177,small_round.jpg
25,2014,792,38,60,0.8260082,middle round.jpg
53,2037,840,49,43,0.8075888,small_round.jpg
54,2075,924,49,43,0.8291744,small_round.jpg
29,2112,1005,48,40,0.8732074,03_18_2023 LG 282 copy.jpg
30,2149,1081,48,40,0.90523845,03_18_2023 LG 282 copy.jpg
31,2165,1118,48,40,0.9005876,03_18_2023 LG 282 copy.jpg
32,2185,1155,48,40,0.8926587,03_18_2023 LG 282 copy.jpg
33,2206,1191,48,40,0.915939,03_18_2023 LG 282 copy.jpg
34,2235,1263,48,40,0.9504928,03_18_2023 LG 282 copy.jpg
35,2251,1300,48,40,0.910457,03_18_2023 LG 282 copy.jpg
37,2264,1337,48,40,0.8772644,03_18_2023 LG 282 copy.jpg
39,2314,1443,48,40,0.91027045,03_18_2023 LG 282 copy.jpg
11,2323,1236,36,35,0.76890254,round_light.jpg
41,2345,1514,48,40,0.9278475,03_18_2023 LG 282 copy.jpg
42,2362,1554,48,40,0.8962485,03_18_2023 LG 282 copy.jpg
45,2393,1630,48,40,0.953431,03_18_2023 LG 282 copy.jpg
46,2410,1673,48,40,0.93705404,03_18_2023 LG 282 copy.jpg
47,2426,1716,48,40,0.91553384,03_18_2023 LG 282 copy.jpg
48,2445,1766,48,40,0.8368295,03_18_2023 LG 282 copy.jpg
